Date,Close
2025-01-08 00:00:00+05:30,1694.300048828125
2025-01-09 00:00:00+05:30,1667.800048828125
2025-01-10 00:00:00+05:30,1656.75
2025-01-13 00:00:00+05:30,1630.8499755859375
2025-01-14 00:00:00+05:30,1641.0
